user_id,user_age,user_tier,cart_value,category,coupon_type,discount_amt,loyalty_pts_used,used_offer,final_price,purchased
U00353,24,Free,2620.0,Home,bank_offer,404.0,0,1,2216.0,True
U00354,53,Free,2830.0,Home,bank_offer,610.0,0,1,2220.0,True
U00355,37,Free,1610.0,Home,loyalty_discount,256.0,50,1,1304.0,True
U00356,18,Free,1350.0,Home,store_coupon,188.0,50,1,1112.0,False
U00357,25,Free,1850.0,Beauty,bank_offer,230.0,0,1,1620.0,False
U00358,33,Silver,1630.0,Beauty,bank_offer,138.0,50,0,1442.0,False
U00359,31,Free,930.0,Beauty,bank_offer,155.0,50,1,725.0,True
U00360,29,Free,1930.0,Electronics,none,0.0,0,0,1930.0,False
U00361,40,Silver,1250.0,Grocery,bank_offer,306.0,150,1,794.0,True
U00362,32,Silver,1650.0,Electronics,store_coupon,219.0,0,1,1431.0,False
U00363,45,Free,1610.0,Beauty,none,0.0,50,0,1560.0,False
U00364,51,Silver,4260.0,Electronics,store_coupon,353.0,0,0,3907.0,False
U00365,19,Free,2590.0,Grocery,none,0.0,0,0,2590.0,False
U00366,49,Free,2340.0,Home,none,0.0,0,0,2340.0,False
U00367,40,Free,2670.0,Fashion,loyalty_discount,266.0,0,0,2404.0,False
U00368,39,Free,1570.0,Beauty,none,0.0,0,0,1570.0,True
U00369,42,Silver,1100.0,Beauty,none,0.0,50,0,1050.0,False
U00370,39,Silver,760.0,Grocery,store_coupon,43.0,0,0,717.0,False
U00371,39,Silver,2240.0,Home,store_coupon,295.0,0,1,1945.0,False
U00372,59,Free,2260.0,Home,bank_offer,390.0,0,1,1870.0,False
U00373,23,Free,1330.0,Fashion,loyalty_discount,169.0,50,1,1111.0,False
U00374,32,Free,1400.0,Home,none,0.0,0,0,1400.0,True
U00375,60,Free,1310.0,Grocery,loyalty_discount,275.0,0,1,1035.0,True
U00376,54,Silver,1310.0,Home,bank_offer,144.0,100,1,1066.0,True
U00377,50,Silver,1480.0,Grocery,loyalty_discount,127.0,50,0,1303.0,False
U00378,25,Free,2070.0,Beauty,none,0.0,0,0,2070.0,True
U00379,22,Free,2770.0,Beauty,store_coupon,211.0,0,0,2559.0,False
U00380,56,Free,1790.0,Beauty,loyalty_discount,337.0,50,1,1403.0,True
U00381,21,Free,3000.0,Electronics,none,0.0,0,0,3000.0,False
U00382,23,Free,4670.0,Beauty,bank_offer,247.0,0,0,4423.0,False
U00383,49,Free,2120.0,Grocery,none,0.0,0,0,2120.0,False
U00384,47,Free,1760.0,Fashion,loyalty_discount,193.0,50,1,1517.0,False
U00385,52,Free,710.0,Home,none,0.0,50,0,660.0,False
U00386,57,Free,2300.0,Beauty,none,0.0,0,0,2300.0,False
U00387,33,Free,1850.0,Electronics,loyalty_discount,195.0,0,1,1655.0,True
U00388,30,Silver,1870.0,Electronics,loyalty_discount,163.0,50,0,1657.0,False
U00389,59,Free,1650.0,Grocery,bank_offer,355.0,0,1,1295.0,True
U00390,47,Gold,1520.0,Fashion,none,0.0,400,0,1120.0,False
U00391,36,Free,1210.0,Beauty,store_coupon,263.0,0,1,947.0,False
U00392,34,Free,2500.0,Beauty,loyalty_discount,343.0,0,1,2157.0,False
U00393,36,Free,610.0,Electronics,none,0.0,0,0,610.0,False
U00394,45,Free,2160.0,Grocery,store_coupon,257.0,0,1,1903.0,True
U00395,43,Silver,990.0,Electronics,store_coupon,148.0,50,1,792.0,False
U00396,54,Free,3020.0,Electronics,none,0.0,0,0,3020.0,False
U00397,43,Gold,1580.0,Fashion,none,0.0,300,0,1280.0,False
U00398,40,Silver,2260.0,Grocery,none,0.0,100,0,2160.0,False
U00399,26,Free,1950.0,Fashion,store_coupon,256.0,0,1,1694.0,True
U00400,29,Free,2920.0,Grocery,none,0.0,0,0,2920.0,False
U00401,18,Silver,3780.0,Beauty,loyalty_discount,558.0,150,1,3072.0,False
U00402,18,Free,2870.0,Home,store_coupon,455.0,50,1,2365.0,True
U00403,51,Silver,2320.0,Home,loyalty_discount,488.0,50,1,1782.0,True
U00404,49,Free,1610.0,Grocery,loyalty_discount,366.0,0,1,1244.0,False
U00405,42,Free,2200.0,Home,none,0.0,0,0,2200.0,False
U00406,57,Free,2730.0,Electronics,loyalty_discount,526.0,50,1,2154.0,True
U00407,18,Free,1550.0,Beauty,none,0.0,0,0,1550.0,False
U00408,33,Silver,1860.0,Beauty,store_coupon,248.0,100,1,1512.0,False
U00409,56,Free,1330.0,Home,loyalty_discount,97.0,0,0,1233.0,True
U00410,22,Silver,2560.0,Grocery,none,0.0,150,0,2410.0,True
U00411,39,Free,2210.0,Electronics,bank_offer,543.0,0,1,1667.0,True
U00412,46,Free,1090.0,Grocery,none,0.0,0,0,1090.0,False
U00413,20,Free,2070.0,Home,bank_offer,291.0,50,1,1729.0,False
U00414,29,Free,1670.0,Beauty,none,0.0,50,0,1620.0,False
U00415,43,Free,1900.0,Beauty,bank_offer,130.0,0,0,1770.0,False
U00416,33,Free,1370.0,Grocery,loyalty_discount,235.0,50,1,1085.0,False
U00417,54,Silver,3060.0,Fashion,bank_offer,557.0,50,1,2453.0,True
U00418,39,Free,1390.0,Grocery,loyalty_discount,195.0,50,1,1145.0,True
U00419,46,Free,4230.0,Fashion,loyalty_discount,425.0,50,1,3755.0,True
U00420,31,Silver,1920.0,Grocery,none,0.0,0,0,1920.0,False
U00421,45,Silver,1610.0,Fashion,loyalty_discount,177.0,100,1,1333.0,False
U00422,22,Free,2160.0,Fashion,store_coupon,162.0,0,0,1998.0,False
U00423,47,Free,2050.0,Fashion,bank_offer,361.0,50,1,1639.0,True
U00424,22,Silver,3990.0,Fashion,none,0.0,100,0,3890.0,False
U00425,29,Free,2180.0,Electronics,loyalty_discount,438.0,50,1,1692.0,True
U00426,33,Free,860.0,Fashion,bank_offer,173.0,0,1,687.0,True
U00427,43,Free,1400.0,Fashion,bank_offer,244.0,50,1,1106.0,False
U00428,43,Silver,2500.0,Beauty,store_coupon,229.0,50,0,2221.0,False
U00429,38,Free,1690.0,Electronics,bank_offer,384.0,0,1,1306.0,True
U00430,56,Gold,1480.0,Fashion,none,0.0,300,0,1180.0,False
U00431,53,Free,1380.0,Home,none,0.0,0,0,1380.0,False
U00432,50,Silver,1250.0,Electronics,loyalty_discount,138.0,50,1,1062.0,False
U00433,47,Free,2000.0,Beauty,loyalty_discount,293.0,0,1,1707.0,True
U00434,54,Free,1390.0,Grocery,none,0.0,0,0,1390.0,False
U00435,40,Silver,3100.0,Beauty,bank_offer,362.0,150,1,2588.0,False
U00436,27,Free,1300.0,Beauty,bank_offer,199.0,50,1,1051.0,False
U00437,22,Free,1070.0,Electronics,store_coupon,123.0,0,1,947.0,False
U00438,53,Free,1790.0,Electronics,loyalty_discount,121.0,50,0,1619.0,False
U00439,51,Free,800.0,Home,bank_offer,72.0,50,0,678.0,False
U00440,48,Free,690.0,Home,bank_offer,144.0,0,1,546.0,False
U00441,27,Silver,2320.0,Electronics,loyalty_discount,559.0,0,1,1761.0,False
U00442,36,Free,1850.0,Electronics,none,0.0,50,0,1800.0,False
U00443,49,Free,780.0,Electronics,bank_offer,145.0,0,1,635.0,False
U00444,18,Free,1870.0,Grocery,store_coupon,432.0,0,1,1438.0,False
U00445,22,Silver,1610.0,Beauty,bank_offer,177.0,150,1,1283.0,True
U00446,21,Silver,980.0,Home,bank_offer,212.0,150,1,618.0,True
U00447,33,Free,2420.0,Home,store_coupon,559.0,0,1,1861.0,True
U00448,41,Free,3320.0,Fashion,none,0.0,50,0,3270.0,False
U00449,33,Gold,3900.0,Grocery,store_coupon,239.0,100,0,3561.0,True
U00450,19,Free,2060.0,Electronics,store_coupon,481.0,0,1,1579.0,True
U00451,45,Silver,1820.0,Electronics,loyalty_discount,211.0,50,1,1559.0,True
U00452,49,Silver,3680.0,Grocery,bank_offer,194.0,100,0,3386.0,False
U00453,44,Silver,2000.0,Home,none,0.0,150,0,1850.0,False
U00454,37,Free,1580.0,Electronics,bank_offer,116.0,50,0,1414.0,True
U00455,41,Silver,1390.0,Fashion,none,0.0,0,0,1390.0,True
U00456,29,Silver,2260.0,Home,store_coupon,183.0,0,0,2077.0,False
U00457,52,Free,940.0,Beauty,loyalty_discount,104.0,0,1,836.0,False
U00458,50,Free,2880.0,Grocery,store_coupon,599.0,0,1,2281.0,False
U00459,50,Free,1040.0,Home,bank_offer,220.0,0,1,820.0,True
U00460,60,Free,1290.0,Beauty,loyalty_discount,297.0,0,1,993.0,True
U00461,54,Free,2050.0,Fashion,loyalty_discount,306.0,0,1,1744.0,False
U00462,29,Free,3630.0,Grocery,bank_offer,898.0,0,1,2732.0,True
U00463,20,Free,1620.0,Electronics,none,0.0,0,0,1620.0,False
U00464,18,Free,1190.0,Electronics,loyalty_discount,248.0,0,1,942.0,True
U00465,50,Free,2770.0,Beauty,none,0.0,0,0,2770.0,False
U00466,57,Silver,1520.0,Home,none,0.0,0,0,1520.0,False
U00467,27,Gold,920.0,Fashion,none,0.0,400,0,520.0,True
U00468,60,Free,2300.0,Beauty,loyalty_discount,150.0,50,0,2100.0,False
U00469,46,Free,1650.0,Fashion,store_coupon,118.0,0,0,1532.0,False
U00470,30,Free,1640.0,Fashion,loyalty_discount,374.0,0,1,1266.0,False
U00471,29,Silver,2430.0,Fashion,store_coupon,515.0,50,1,1865.0,True
U00472,48,Silver,2520.0,Grocery,loyalty_discount,292.0,150,1,2078.0,True
U00473,19,Gold,1340.0,Beauty,store_coupon,207.0,100,1,1033.0,True
U00474,52,Free,1900.0,Grocery,store_coupon,419.0,0,1,1481.0,False
U00475,40,Gold,970.0,Home,loyalty_discount,69.0,300,0,601.0,True
U00476,34,Free,1630.0,Home,none,0.0,0,0,1630.0,False
U00477,43,Silver,1270.0,Electronics,none,0.0,50,0,1220.0,False
U00478,25,Free,1660.0,Electronics,store_coupon,110.0,0,0,1550.0,False
U00479,46,Silver,1530.0,Electronics,bank_offer,184.0,150,1,1196.0,True
U00480,43,Free,1680.0,Home,bank_offer,169.0,0,1,1511.0,True
U00481,27,Silver,930.0,Fashion,loyalty_discount,188.0,100,1,642.0,True
U00482,43,Silver,1070.0,Fashion,loyalty_discount,54.0,50,0,966.0,True
U00483,51,Free,1660.0,Beauty,loyalty_discount,121.0,50,0,1489.0,True
U00484,58,Free,3290.0,Home,bank_offer,230.0,0,0,3060.0,True
U00485,24,Silver,2420.0,Electronics,none,0.0,100,0,2320.0,False
U00486,21,Free,2150.0,Home,loyalty_discount,207.0,0,0,1943.0,True
U00487,28,Free,1420.0,Fashion,loyalty_discount,136.0,0,0,1284.0,False
U00488,46,Free,1240.0,Fashion,none,0.0,0,0,1240.0,False
U00489,53,Free,2320.0,Grocery,store_coupon,215.0,0,0,2105.0,True
U00490,42,Free,1130.0,Grocery,loyalty_discount,81.0,0,0,1049.0,False
U00491,38,Free,3470.0,Beauty,bank_offer,578.0,50,1,2842.0,True
U00492,53,Free,1780.0,Home,bank_offer,428.0,50,1,1302.0,False
U00493,27,Free,4050.0,Grocery,loyalty_discount,694.0,0,1,3356.0,True
U00494,54,Silver,3570.0,Grocery,bank_offer,719.0,150,1,2701.0,True
U00495,26,Gold,2140.0,Home,none,0.0,400,0,1740.0,False
U00496,41,Silver,2110.0,Fashion,store_coupon,170.0,50,0,1890.0,False
U00497,52,Free,1400.0,Beauty,store_coupon,199.0,0,1,1201.0,False
U00498,52,Gold,3070.0,Beauty,loyalty_discount,511.0,500,1,2059.0,True
U00499,53,Free,1550.0,Beauty,loyalty_discount,177.0,0,1,1373.0,True
U00500,35,Free,920.0,Grocery,store_coupon,159.0,0,1,761.0,False
U00501,56,Gold,2870.0,Fashion,store_coupon,502.0,400,1,1968.0,True
U00502,49,Silver,2250.0,Beauty,loyalty_discount,492.0,0,1,1758.0,True
U00503,41,Silver,1470.0,Home,bank_offer,318.0,100,1,1052.0,True
U00504,40,Silver,2010.0,Beauty,loyalty_discount,158.0,100,0,1752.0,False
U00505,49,Free,1830.0,Electronics,none,0.0,0,0,1830.0,True
U00506,54,Free,3270.0,Fashion,loyalty_discount,309.0,0,0,2961.0,False
U00507,29,Silver,1210.0,Electronics,loyalty_discount,124.0,150,1,936.0,True
U00508,30,Free,3280.0,Fashion,loyalty_discount,534.0,0,1,2746.0,False
U00509,40,Free,3080.0,Home,loyalty_discount,356.0,0,1,2724.0,False
U00510,42,Silver,1400.0,Grocery,loyalty_discount,337.0,50,1,1013.0,True
U00511,52,Silver,2140.0,Grocery,loyalty_discount,158.0,100,0,1882.0,False
U00512,58,Free,2250.0,Fashion,bank_offer,223.0,0,0,2027.0,False
U00513,47,Silver,5000.0,Beauty,loyalty_discount,1118.0,0,1,3882.0,True
U00514,34,Silver,1320.0,Electronics,store_coupon,220.0,50,1,1050.0,True
U00515,37,Silver,840.0,Home,loyalty_discount,134.0,50,1,656.0,True
U00516,42,Free,810.0,Beauty,bank_offer,137.0,50,1,623.0,True
U00517,39,Free,1970.0,Grocery,none,0.0,0,0,1970.0,True
U00518,30,Free,2720.0,Beauty,store_coupon,550.0,0,1,2170.0,False
U00519,36,Free,1270.0,Electronics,loyalty_discount,190.0,0,1,1080.0,False
U00520,53,Free,1670.0,Grocery,loyalty_discount,98.0,0,0,1572.0,False
U00521,29,Free,1510.0,Fashion,store_coupon,129.0,50,0,1331.0,False
U00522,58,Free,1140.0,Home,loyalty_discount,243.0,0,1,897.0,True
U00523,36,Gold,2300.0,Home,bank_offer,274.0,300,1,1726.0,True
U00524,29,Free,900.0,Grocery,loyalty_discount,184.0,50,1,666.0,False
U00525,26,Silver,2330.0,Fashion,none,0.0,50,0,2280.0,False
U00526,24,Silver,1520.0,Electronics,bank_offer,168.0,100,1,1252.0,False
U00527,45,Free,2680.0,Home,loyalty_discount,202.0,0,0,2478.0,False
U00528,31,Gold,1940.0,Grocery,none,0.0,300,0,1640.0,True
U00529,48,Free,970.0,Home,store_coupon,173.0,50,1,747.0,True
U00530,36,Free,2050.0,Fashion,bank_offer,226.0,0,1,1824.0,False
U00531,33,Silver,1550.0,Electronics,loyalty_discount,240.0,0,1,1310.0,True
U00532,22,Free,2800.0,Fashion,loyalty_discount,483.0,0,1,2317.0,False
U00533,52,Silver,2420.0,Beauty,store_coupon,122.0,0,0,2298.0,False
U00534,29,Free,2860.0,Fashion,store_coupon,527.0,50,1,2283.0,True
U00535,42,Silver,1570.0,Fashion,bank_offer,285.0,0,1,1285.0,True
U00536,38,Free,1250.0,Home,bank_offer,83.0,0,0,1167.0,False
U00537,53,Silver,1800.0,Fashion,bank_offer,374.0,0,1,1426.0,False
U00538,40,Free,2420.0,Grocery,loyalty_discount,520.0,50,1,1850.0,True
U00539,33,Silver,1230.0,Home,loyalty_discount,133.0,150,1,947.0,True
U00540,56,Silver,2050.0,Home,bank_offer,169.0,0,0,1881.0,False
U00541,59,Free,2100.0,Beauty,loyalty_discount,393.0,0,1,1707.0,True
U00542,56,Silver,3130.0,Grocery,store_coupon,234.0,150,0,2746.0,False
U00543,31,Free,1190.0,Fashion,none,0.0,0,0,1190.0,True
U00544,48,Silver,2200.0,Beauty,loyalty_discount,321.0,150,1,1729.0,True
U00545,22,Free,1490.0,Grocery,bank_offer,346.0,0,1,1144.0,True
U00546,52,Silver,1340.0,Beauty,loyalty_discount,239.0,0,1,1101.0,False
U00547,40,Silver,3930.0,Electronics,store_coupon,421.0,100,1,3409.0,True
U00548,46,Free,2160.0,Fashion,bank_offer,310.0,0,1,1850.0,True
U00549,60,Free,3340.0,Beauty,none,0.0,0,0,3340.0,True
U00550,28,Free,1340.0,Electronics,bank_offer,285.0,0,1,1055.0,True
U00551,35,Silver,3540.0,Fashion,bank_offer,787.0,0,1,2753.0,False
U00552,29,Free,1540.0,Beauty,bank_offer,287.0,50,1,1203.0,True
U00553,26,Free,2480.0,Beauty,loyalty_discount,270.0,50,1,2160.0,True
U00554,27,Silver,1240.0,Beauty,none,0.0,150,0,1090.0,False
U00555,34,Free,1180.0,Beauty,store_coupon,90.0,0,0,1090.0,False
U00556,55,Silver,1790.0,Home,loyalty_discount,172.0,150,0,1468.0,False
U00557,24,Free,3360.0,Beauty,none,0.0,50,0,3310.0,True
U00558,30,Free,3000.0,Home,none,0.0,0,0,3000.0,False
U00559,57,Silver,1910.0,Home,loyalty_discount,434.0,150,1,1326.0,True
U00560,59,Free,1590.0,Electronics,bank_offer,119.0,0,0,1471.0,True
U00561,26,Free,2050.0,Fashion,none,0.0,0,0,2050.0,True
U00562,44,Silver,1190.0,Home,store_coupon,180.0,150,1,860.0,False
U00563,19,Free,1910.0,Grocery,loyalty_discount,413.0,0,1,1497.0,False
U00564,22,Gold,1840.0,Home,none,0.0,500,0,1340.0,True
U00565,46,Gold,1850.0,Grocery,store_coupon,374.0,400,1,1076.0,True
U00566,54,Free,2180.0,Electronics,store_coupon,291.0,0,1,1889.0,True
U00567,55,Free,2480.0,Grocery,store_coupon,538.0,50,1,1892.0,True
U00568,36,Silver,700.0,Electronics,store_coupon,48.0,0,0,652.0,False
U00569,25,Free,1300.0,Electronics,loyalty_discount,181.0,0,1,1119.0,False
U00570,18,Free,1390.0,Electronics,store_coupon,346.0,0,1,1044.0,True
U00571,39,Silver,1700.0,Grocery,loyalty_discount,407.0,0,1,1293.0,False
U00572,34,Free,1760.0,Grocery,store_coupon,117.0,0,0,1643.0,False
U00573,24,Silver,2330.0,Electronics,store_coupon,384.0,100,1,1846.0,True
U00574,42,Free,2060.0,Electronics,loyalty_discount,233.0,0,1,1827.0,True
U00575,21,Free,2920.0,Fashion,bank_offer,571.0,0,1,2349.0,True
U00576,53,Free,1600.0,Electronics,none,0.0,0,0,1600.0,False
U00577,23,Gold,1380.0,Beauty,none,0.0,500,0,880.0,False
U00578,48,Silver,1710.0,Fashion,loyalty_discount,375.0,150,1,1185.0,True
U00579,36,Silver,1830.0,Fashion,store_coupon,173.0,100,0,1557.0,False
U00580,56,Free,1880.0,Fashion,loyalty_discount,457.0,0,1,1423.0,True
U00581,44,Free,1630.0,Beauty,store_coupon,377.0,0,1,1253.0,True
U00582,27,Free,2790.0,Fashion,loyalty_discount,246.0,50,0,2494.0,False
U00583,43,Free,2680.0,Fashion,none,0.0,50,0,2630.0,True
U00584,36,Free,2790.0,Grocery,loyalty_discount,305.0,0,1,2485.0,True
U00585,56,Silver,1220.0,Grocery,none,0.0,100,0,1120.0,True
U00586,20,Free,2420.0,Electronics,none,0.0,50,0,2370.0,False
U00587,30,Gold,3440.0,Electronics,none,0.0,100,0,3340.0,False
U00588,45,Free,2830.0,Home,loyalty_discount,380.0,0,1,2450.0,False
U00589,37,Gold,1470.0,Beauty,bank_offer,345.0,400,1,725.0,True
U00590,45,Free,1580.0,Grocery,loyalty_discount,103.0,0,0,1477.0,False
U00591,25,Free,960.0,Electronics,loyalty_discount,154.0,0,1,806.0,False
U00592,58,Free,3020.0,Beauty,bank_offer,497.0,0,1,2523.0,False
U00593,56,Free,1220.0,Fashion,bank_offer,247.0,0,1,973.0,False
U00594,18,Free,1490.0,Beauty,none,0.0,0,0,1490.0,False
U00595,20,Free,2260.0,Grocery,store_coupon,305.0,0,1,1955.0,True
U00596,30,Free,1920.0,Home,store_coupon,382.0,0,1,1538.0,True
U00597,45,Silver,2090.0,Grocery,none,0.0,50,0,2040.0,False
U00598,42,Silver,1440.0,Electronics,loyalty_discount,327.0,0,1,1113.0,True
U00599,50,Silver,1090.0,Electronics,store_coupon,164.0,50,1,876.0,True
U00600,55,Free,1970.0,Beauty,loyalty_discount,338.0,50,1,1582.0,True
U00601,23,Silver,1270.0,Grocery,bank_offer,234.0,150,1,886.0,True
U00602,49,Free,2230.0,Electronics,bank_offer,477.0,0,1,1753.0,True
U00603,38,Free,1270.0,Fashion,none,0.0,0,0,1270.0,False
U00604,33,Free,1700.0,Fashion,loyalty_discount,123.0,0,0,1577.0,False
U00605,38,Free,3590.0,Home,none,0.0,0,0,3590.0,False
U00606,28,Free,1970.0,Beauty,store_coupon,382.0,0,1,1588.0,False
U00607,54,Free,1310.0,Electronics,store_coupon,229.0,0,1,1081.0,True
U00608,53,Free,2210.0,Home,store_coupon,444.0,0,1,1766.0,True
U00609,52,Silver,1710.0,Fashion,loyalty_discount,256.0,100,1,1354.0,False
U00610,36,Silver,1320.0,Home,none,0.0,150,0,1170.0,False
U00611,37,Gold,1830.0,Home,none,0.0,500,0,1330.0,False
U00612,35,Silver,2970.0,Electronics,store_coupon,434.0,50,1,2486.0,False
U00613,58,Free,2300.0,Electronics,none,0.0,50,0,2250.0,False
U00614,31,Silver,1680.0,Electronics,bank_offer,414.0,150,1,1116.0,True
U00615,32,Silver,1110.0,Beauty,bank_offer,100.0,0,0,1010.0,False
U00616,48,Free,2430.0,Home,bank_offer,397.0,0,1,2033.0,True
U00617,18,Free,2190.0,Home,bank_offer,110.0,0,0,2080.0,True
U00618,20,Gold,940.0,Beauty,none,0.0,100,0,840.0,True
U00619,33,Free,1000.0,Fashion,bank_offer,102.0,50,1,848.0,False
U00620,40,Gold,3390.0,Grocery,bank_offer,670.0,400,1,2320.0,True
U00621,28,Free,2050.0,Fashion,bank_offer,306.0,50,1,1694.0,True
U00622,29,Free,1040.0,Beauty,bank_offer,55.0,50,0,935.0,False
U00623,27,Free,2850.0,Home,bank_offer,359.0,0,1,2491.0,False
U00624,49,Free,2940.0,Home,loyalty_discount,526.0,0,1,2414.0,True
U00625,33,Silver,1360.0,Electronics,loyalty_discount,241.0,100,1,1019.0,False
U00626,25,Gold,1250.0,Electronics,bank_offer,76.0,400,0,774.0,False
U00627,55,Free,1870.0,Home,bank_offer,441.0,0,1,1429.0,True
U00628,29,Free,1930.0,Home,none,0.0,0,0,1930.0,False
U00629,41,Silver,1700.0,Electronics,bank_offer,388.0,0,1,1312.0,True
U00630,45,Silver,1180.0,Electronics,store_coupon,109.0,100,0,971.0,False
U00631,25,Free,1570.0,Fashion,loyalty_discount,257.0,0,1,1313.0,True
U00632,45,Free,1530.0,Home,bank_offer,201.0,50,1,1279.0,True
U00633,53,Silver,1000.0,Home,loyalty_discount,166.0,50,1,784.0,True
U00634,43,Silver,2690.0,Beauty,bank_offer,402.0,50,1,2238.0,True
U00635,25,Free,1180.0,Fashion,store_coupon,59.0,0,0,1121.0,False
U00636,45,Free,3050.0,Grocery,bank_offer,367.0,0,1,2683.0,False
U00637,45,Gold,1920.0,Grocery,loyalty_discount,100.0,100,0,1720.0,False
U00638,54,Silver,1400.0,Grocery,loyalty_discount,261.0,100,1,1039.0,False
U00639,58,Free,2110.0,Electronics,loyalty_discount,466.0,50,1,1594.0,False
U00640,53,Free,1710.0,Grocery,none,0.0,0,0,1710.0,True
U00641,44,Silver,3070.0,Beauty,loyalty_discount,476.0,0,1,2594.0,True
U00642,34,Free,4220.0,Electronics,bank_offer,267.0,0,0,3953.0,False
U00643,26,Free,2120.0,Electronics,store_coupon,269.0,0,1,1851.0,True
U00644,50,Free,1680.0,Grocery,store_coupon,131.0,0,0,1549.0,True
U00645,37,Free,3430.0,Electronics,bank_offer,216.0,0,0,3214.0,False
U00646,30,Silver,1670.0,Fashion,none,0.0,50,0,1620.0,False
U00647,45,Free,1460.0,Fashion,bank_offer,327.0,0,1,1133.0,False
U00648,46,Silver,2960.0,Grocery,loyalty_discount,729.0,150,1,2081.0,True
U00649,30,Free,2530.0,Beauty,none,0.0,0,0,2530.0,True
U00650,52,Free,1470.0,Electronics,bank_offer,359.0,0,1,1111.0,False
U00651,23,Free,2050.0,Home,none,0.0,50,0,2000.0,True
U00652,35,Gold,1580.0,Grocery,store_coupon,129.0,400,0,1051.0,True
U00653,22,Silver,2300.0,Electronics,bank_offer,374.0,100,1,1826.0,True
U00654,42,Free,2210.0,Grocery,bank_offer,434.0,0,1,1776.0,True
U00655,19,Silver,1080.0,Grocery,store_coupon,165.0,50,1,865.0,True
U00656,27,Silver,1840.0,Beauty,none,0.0,150,0,1690.0,False
U00657,47,Gold,1000.0,Home,store_coupon,167.0,100,1,733.0,True
U00658,22,Free,1020.0,Electronics,none,0.0,0,0,1020.0,False
U00659,50,Silver,1480.0,Grocery,bank_offer,160.0,100,1,1220.0,True
U00660,18,Free,1420.0,Grocery,none,0.0,0,0,1420.0,False
U00661,35,Free,910.0,Electronics,none,0.0,50,0,860.0,False
U00662,49,Gold,1120.0,Grocery,loyalty_discount,94.0,100,0,926.0,True
U00663,28,Free,980.0,Grocery,loyalty_discount,230.0,50,1,700.0,True
U00664,38,Free,1340.0,Grocery,loyalty_discount,198.0,50,1,1092.0,False
U00665,43,Free,2230.0,Fashion,store_coupon,478.0,0,1,1752.0,True
U00666,42,Silver,3260.0,Fashion,store_coupon,637.0,150,1,2473.0,True
U00667,39,Silver,2760.0,Home,loyalty_discount,315.0,50,1,2395.0,False
U00668,44,Free,2150.0,Beauty,bank_offer,453.0,50,1,1647.0,True
U00669,30,Gold,2100.0,Electronics,bank_offer,143.0,100,0,1857.0,True
U00670,50,Free,1730.0,Beauty,bank_offer,389.0,0,1,1341.0,False
U00671,51,Free,1740.0,Beauty,store_coupon,324.0,50,1,1366.0,False
U00672,58,Gold,3150.0,Fashion,none,0.0,300,0,2850.0,True
U00673,52,Free,2320.0,Home,store_coupon,532.0,0,1,1788.0,False
U00674,18,Free,1960.0,Beauty,loyalty_discount,247.0,0,1,1713.0,False
U00675,38,Free,900.0,Beauty,none,0.0,0,0,900.0,True
U00676,23,Silver,2420.0,Grocery,bank_offer,393.0,0,1,2027.0,True
U00677,45,Free,2430.0,Electronics,store_coupon,198.0,0,0,2232.0,True
U00678,34,Gold,1410.0,Home,store_coupon,304.0,300,1,806.0,True
U00679,22,Silver,1980.0,Electronics,loyalty_discount,459.0,150,1,1371.0,True
U00680,48,Free,1710.0,Fashion,bank_offer,114.0,0,0,1596.0,False
U00681,22,Silver,1460.0,Beauty,store_coupon,345.0,100,1,1015.0,True
U00682,55,Free,2130.0,Beauty,store_coupon,363.0,0,1,1767.0,False
U00683,20,Free,1170.0,Electronics,none,0.0,0,0,1170.0,False
U00684,40,Silver,4090.0,Fashion,store_coupon,648.0,150,1,3292.0,True
U00685,54,Gold,2240.0,Grocery,none,0.0,200,0,2040.0,False
U00686,54,Free,1730.0,Grocery,store_coupon,271.0,50,1,1409.0,False
U00687,27,Free,2650.0,Beauty,bank_offer,507.0,0,1,2143.0,False
U00688,27,Free,2470.0,Beauty,loyalty_discount,558.0,0,1,1912.0,False
U00689,36,Free,1340.0,Home,bank_offer,300.0,0,1,1040.0,False
U00690,34,Free,1480.0,Electronics,loyalty_discount,127.0,50,0,1303.0,False
U00691,38,Free,720.0,Beauty,store_coupon,98.0,50,1,572.0,False
